time,state,drone_pos_x,drone_pos_y,drone_pos_z,drone_vel_x,drone_vel_y,drone_vel_z,target_raw_x,target_raw_y,target_raw_z,target_est_x,target_est_y,target_est_z,target_pred_x,target_pred_y,target_pred_z,target_vel_x,target_vel_y,target_vel_z,error_x,error_y,future_error_x,future_error_y,error_xy_norm,future_error_xy_norm,pid_out_x,pid_out_y,ff_x,ff_y,final_sp_x,final_sp_y,final_sp_z,altitude_abs,dist_bottom,should_disarm,land_detected,pose_wait_dt,vel_wait_dt,control_processing_dt,send_cmd_dt,total_image_to_cmd_dt
28.560000,Descend,0.021984,0.027687,-5.982989,0.007206,0.015788,0.009089,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.217640,0.139833,0.194118,1.090032,0.117428,0.018382,0.896987,0.079971,1.193682,0.107820,0.900545,1.198541,0.955088,0.086269,1.090032,0.117428,0.102000,0.102000,0.000000,5.982989,-1.000000,0,0,0.012000,0.012000,0.000000,0.000000,0.012000
28.580000,Descend,0.022651,0.028629,-5.983469,0.007739,0.015320,0.008262,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.248160,0.143121,0.194633,1.090032,0.117428,0.018382,0.896320,0.079028,1.223173,0.109865,0.899797,1.228097,0.978926,0.087927,1.090032,0.117428,0.272000,0.205355,0.000000,5.983469,-1.000000,0,0,0.032000,0.032000,0.000000,0.000000,0.032000
28.580000,Descend,0.022651,0.028629,-5.983469,0.007739,0.015320,0.008262,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.226360,0.140772,0.194265,1.090032,0.117428,0.018382,0.896320,0.079028,1.201527,0.107823,0.899797,1.206355,0.961621,0.086294,1.090032,0.117428,0.280500,0.203722,0.000000,5.983469,-1.000000,0,0,0.032000,0.032000,0.000000,0.000000,0.032000
28.600000,Descend,0.023097,0.029230,-5.983794,0.008055,0.014880,0.007422,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.269961,0.145469,0.195000,1.090032,0.117428,0.018382,0.895873,0.078428,1.244270,0.111448,0.899300,1.249251,0.996065,0.089217,1.090032,0.117428,0.450500,0.206645,0.000000,5.983794,-1.000000,0,0,0.052000,0.052000,0.000000,0.000000,0.052000
28.620000,Descend,0.023565,0.029800,-5.984173,0.008414,0.014577,0.006392,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.291762,0.147818,0.195368,1.090032,0.117428,0.018382,0.895405,0.077857,1.265319,0.113032,0.898784,1.270357,1.013157,0.090507,1.090032,0.117428,0.620500,0.207934,0.000000,5.984173,-1.000000,0,0,0.072000,0.072000,0.000000,0.000000,0.072000
28.640000,Descend,0.024282,0.030609,-5.984762,0.009076,0.014228,0.004053,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.304842,0.149227,0.195589,1.090032,0.117428,0.018382,0.894689,0.077049,1.277348,0.113581,0.898001,1.282387,1.022984,0.090964,1.090032,0.117428,0.756500,0.208392,0.000000,5.984762,-1.000000,0,0,0.088000,0.088000,0.000000,0.004000,0.092000
28.656000,Descend,0.025039,0.031357,-5.985427,0.010172,0.014208,0.001011,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.331003,0.152045,0.196030,1.090032,0.117428,0.018382,0.893932,0.076300,1.302119,0.115317,0.897182,1.307215,1.043062,0.092376,1.090032,0.117428,0.926500,0.209804,0.000000,5.985427,-1.000000,0,0,0.108000,0.108000,0.000000,0.000000,0.108000
28.676000,Descend,0.025585,0.031847,-5.985949,0.011355,0.014546,-0.001325,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.352804,0.154394,0.196397,1.090032,0.117428,0.018382,0.893386,0.075810,1.322699,0.116757,0.896596,1.327842,1.059790,0.093551,1.090032,0.117428,1.096500,0.210979,0.000000,5.985949,-1.000000,0,0,0.128000,0.128000,0.000000,0.000000,0.128000
28.688000,Descend,0.025585,0.031847,-5.985949,0.011355,0.014546,-0.001325,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.357164,0.154863,0.196471,1.090032,0.117428,0.018382,0.893386,0.075810,1.327014,0.117169,0.896596,1.332176,1.063401,0.093894,1.090032,0.117428,1.198500,0.211322,0.000000,5.985949,-1.000000,0,0,0.140000,0.140000,0.000000,0.000000,0.140000
28.704000,Descend,0.026465,0.032626,-5.986922,0.014310,0.015679,-0.005731,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.378964,0.157212,0.196839,1.090032,0.117428,0.018382,0.892506,0.075032,1.346461,0.117969,0.895654,1.351619,1.079175,0.094554,1.090032,0.117428,1.334500,0.211982,0.000000,5.986922,-1.000000,0,0,0.156000,0.156000,0.000000,0.000000,0.156000
28.712000,Descend,0.027060,0.033145,-5.987608,0.017283,0.016840,-0.009386,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.378964,0.157212,0.196839,1.090032,0.117428,0.018382,0.891911,0.074513,1.344611,0.116961,0.895018,1.349688,1.077802,0.093757,1.090032,0.117428,1.402500,0.211184,0.000000,5.987608,-1.000000,0,0,0.164000,0.164000,0.000000,0.000000,0.164000
28.712000,Descend,0.027060,0.033145,-5.987608,0.017283,0.016840,-0.009386,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.370244,0.156273,0.196691,1.090032,0.117428,0.018382,0.891911,0.074513,1.336029,0.116156,0.895018,1.341069,1.070950,0.093114,1.090032,0.117428,1.411000,0.210542,0.000000,5.987608,-1.000000,0,0,0.164000,0.164000,0.000000,0.000000,0.164000
28.732000,Descend,0.027060,0.033145,-5.987608,0.017283,0.016840,-0.009386,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.413845,0.160970,0.197427,1.090032,0.117428,0.018382,0.891911,0.074513,1.378939,0.120180,0.895018,1.384166,1.105554,0.096357,1.090032,0.117428,1.581000,0.213785,0.000000,5.987608,-1.000000,0,0,0.184000,0.184000,0.000000,0.000000,0.184000
28.744000,Descend,0.027696,0.033663,-5.988348,0.021414,0.018325,-0.014111,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.418205,0.161439,0.197500,1.090032,0.117428,0.018382,0.891275,0.073994,1.380702,0.119384,0.894341,1.385853,1.107130,0.095734,1.090032,0.117428,1.683000,0.213162,0.000000,5.988348,-1.000000,0,0,0.196000,0.196000,0.000000,0.000000,0.196000
28.744000,Descend,0.027696,0.033663,-5.988348,0.021414,0.018325,-0.014111,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.405125,0.160030,0.197280,1.090032,0.117428,0.018382,0.891275,0.073994,1.367878,0.118194,0.894341,1.372975,1.096884,0.094784,1.090032,0.117428,1.691500,0.212212,0.000000,5.988348,-1.000000,0,0,0.196000,0.196000,0.000000,0.000000,0.196000
28.744000,Descend,0.027696,0.033663,-5.988348,0.021414,0.018325,-0.014111,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.405125,0.160030,0.197280,1.090032,0.117428,0.018382,0.891275,0.073994,1.367878,0.118194,0.894341,1.372975,1.096898,0.094785,1.090032,0.117428,1.700000,0.212213,0.000000,5.988348,-1.000000,0,0,0.196000,0.196000,0.000000,0.000000,0.196000
28.744000,Descend,0.027696,0.033663,-5.988348,0.021414,0.018325,-0.014111,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.405125,0.160030,0.197280,1.090032,0.117428,0.018382,0.891275,0.073994,1.367878,0.118194,0.894341,1.372975,1.096912,0.094786,1.090032,0.117428,1.708500,0.212214,0.000000,5.988348,-1.000000,0,0,0.196000,0.196000,0.000000,0.000000,0.196000
28.744000,Descend,0.027696,0.033663,-5.988348,0.021414,0.018325,-0.014111,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.405125,0.160030,0.197280,1.090032,0.117428,0.018382,0.891275,0.073994,1.367878,0.118194,0.894341,1.372975,1.096925,0.094788,1.090032,0.117428,1.717000,0.212215,0.000000,5.988348,-1.000000,0,0,0.196000,0.196000,0.000000,0.000000,0.196000
28.744000,Descend,0.027696,0.033663,-5.988348,0.021414,0.018325,-0.014111,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.405125,0.160030,0.197280,1.090032,0.117428,0.018382,0.891275,0.073994,1.367878,0.118194,0.894341,1.372975,1.096939,0.094789,1.090032,0.117428,1.725500,0.212217,0.000000,5.988348,-1.000000,0,0,0.196000,0.196000,0.000000,0.000000,0.196000
28.764000,Descend,0.028779,0.034460,-5.989605,0.030323,0.021099,-0.022674,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.448726,0.164727,0.198015,1.090032,0.117428,0.018382,0.890192,0.073197,1.405211,0.120014,0.893197,1.410326,1.127086,0.096268,1.090032,0.117428,1.895500,0.213696,0.000000,5.989605,-1.000000,0,0,0.216000,0.216000,0.000000,0.000000,0.216000
28.780000,Descend,0.029607,0.035012,-5.990594,0.038502,0.023311,-0.029279,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.461807,0.166137,0.198236,1.090032,0.117428,0.018382,0.889364,0.072645,1.413026,0.119515,0.892326,1.418072,1.133565,0.095889,1.090032,0.117428,2.031500,0.213316,0.000000,5.990594,-1.000000,0,0,0.232000,0.232000,0.000000,0.000000,0.232000
28.780000,Descend,0.029607,0.035012,-5.990594,0.038502,0.023311,-0.029279,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.444366,0.164258,0.197941,1.090032,0.117428,0.018382,0.889364,0.072645,1.396202,0.118010,0.892326,1.401180,1.120119,0.094685,1.090032,0.117428,2.040000,0.212113,0.000000,5.990594,-1.000000,0,0,0.232000,0.232000,0.000000,0.000000,0.232000
28.800000,Descend,0.031097,0.035885,-5.992275,0.054310,0.027222,-0.040893,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.487967,0.168955,0.198677,1.090032,0.117428,0.018382,0.887874,0.071772,1.428521,0.118860,0.890770,1.433457,1.146260,0.095389,1.090032,0.117428,2.210000,0.212817,0.000000,5.992275,-1.000000,0,0,0.252000,0.252000,0.000000,0.000000,0.252000
28.812000,Descend,0.032299,0.036498,-5.993561,0.067668,0.030103,-0.049703,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.492328,0.169425,0.198750,1.090032,0.117428,0.018382,0.886672,0.071159,1.424436,0.117092,0.889523,1.429240,1.143163,0.093989,1.090032,0.117428,2.233195,0.211417,0.000000,5.993561,-1.000000,0,0,0.264000,0.264000,0.000000,0.000000,0.264000
28.812000,Descend,0.032299,0.036498,-5.993561,0.067668,0.030103,-0.049703,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.479247,0.168015,0.198530,1.090032,0.117428,0.018382,0.886672,0.071159,1.412167,0.116044,0.889523,1.416927,1.133362,0.093152,1.090032,0.117428,2.224695,0.210580,0.000000,5.993561,-1.000000,0,0,0.264000,0.264000,0.000000,0.000000,0.264000
28.828000,Descend,0.032299,0.036498,-5.993561,0.067668,0.030103,-0.049703,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.514128,0.171773,0.199118,1.090032,0.117428,0.018382,0.886672,0.071159,1.444883,0.118839,0.889523,1.449762,1.159766,0.095406,1.090032,0.117428,2.249798,0.212834,0.000000,5.993561,-1.000000,0,0,0.280000,0.280000,0.000000,0.000000,0.280000
28.844000,Descend,0.033710,0.037152,-5.995016,0.083420,0.033296,-0.059743,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.531569,0.173652,0.199412,1.090032,0.117428,0.018382,0.885261,0.070505,1.450977,0.117787,0.888064,1.455750,1.164874,0.094584,1.090032,0.117428,2.254906,0.212012,0.000000,5.995016,-1.000000,0,0,0.296000,0.296000,0.000000,0.000000,0.296000
28.844000,Descend,0.033710,0.037152,-5.995016,0.083420,0.033296,-0.059743,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.514128,0.171773,0.199118,1.090032,0.117428,0.018382,0.885261,0.070505,1.434871,0.116441,0.888064,1.439588,1.152003,0.093509,1.090032,0.117428,2.246406,0.210936,0.000000,5.995016,-1.000000,0,0,0.296000,0.296000,0.000000,0.000000,0.296000
28.844000,Descend,0.033710,0.037152,-5.995016,0.083420,0.033296,-0.059743,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.514128,0.171773,0.199118,1.090032,0.117428,0.018382,0.885261,0.070505,1.434871,0.116441,0.888064,1.439588,1.152017,0.093510,1.090032,0.117428,2.242049,0.210938,0.000000,5.995016,-1.000000,0,0,0.296000,0.296000,0.000000,0.000000,0.296000
28.852000,Descend,0.033710,0.037152,-5.995016,0.083420,0.033296,-0.059743,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.531569,0.173652,0.199412,1.090032,0.117428,0.018382,0.885261,0.070505,1.450977,0.117787,0.888064,1.455750,1.165018,0.094596,1.090032,0.117428,2.255050,0.212024,0.000000,5.995016,-1.000000,0,0,0.304000,0.304000,0.000000,0.000000,0.304000
28.872000,Descend,0.036314,0.038216,-5.997524,0.111886,0.038163,-0.075884,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.557729,0.176470,0.199853,1.090032,0.117428,0.018382,0.882657,0.069442,1.455851,0.115891,0.885385,1.460456,1.169150,0.093097,1.090032,0.117428,2.259182,0.210525,0.000000,5.997524,-1.000000,0,0,0.320000,0.320000,0.000000,0.004000,0.324000
28.876000,Descend,0.038480,0.038979,-5.999429,0.134270,0.041699,-0.086457,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.557729,0.176470,0.199853,1.090032,0.117428,0.018382,0.880491,0.068678,1.440567,0.113055,0.883165,1.444997,1.157039,0.090838,1.090032,0.117428,2.247071,0.208266,0.000000,5.999429,-1.000000,0,0,0.328000,0.328000,0.000000,0.000000,0.328000
28.880000,Descend,0.038480,0.038979,-5.999429,0.134270,0.041699,-0.086457,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.557729,0.176470,0.199853,1.090032,0.117428,0.018382,0.880491,0.068678,1.440567,0.113055,0.883165,1.444997,1.157096,0.090843,1.090032,0.117428,2.247128,0.208270,0.000000,5.999429,-1.000000,0,0,0.332000,0.332000,0.000000,0.000000,0.332000
28.904000,Descend,0.041038,0.039792,-6.001517,0.159239,0.045367,-0.096009,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.596971,0.180698,0.200515,1.090032,0.117428,0.018382,0.877933,0.067865,1.456886,0.112687,0.880552,1.461238,1.170443,0.090570,1.090032,0.117428,2.260475,0.207998,0.000000,6.001517,-1.000000,0,0,0.352000,0.352000,0.000000,0.000000,0.352000
28.912000,Descend,0.045848,0.041102,-6.005109,0.201470,0.050971,-0.107227,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.601331,0.181167,0.200588,1.090032,0.117428,0.018382,0.873123,0.066556,1.429362,0.108158,0.875656,1.433448,1.148595,0.086960,1.090032,0.117428,2.238627,0.204388,0.000000,6.005109,-1.000000,0,0,0.364000,0.364000,0.000000,0.000000,0.364000
28.912000,Descend,0.045848,0.041102,-6.005109,0.201470,0.050971,-0.107227,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.588250,0.179758,0.200368,1.090032,0.117428,0.018382,0.873123,0.066556,1.418700,0.107360,0.875656,1.422756,1.140079,0.086323,1.090032,0.117428,2.230127,0.203751,0.000000,6.005109,-1.000000,0,0,0.364000,0.364000,0.000000,0.000000,0.364000
28.924000,Descend,0.045848,0.041102,-6.005109,0.201470,0.050971,-0.107227,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.614411,0.182576,0.200809,1.090032,0.117428,0.018382,0.873123,0.066556,1.440025,0.108955,0.875656,1.444141,1.157312,0.087612,1.090032,0.117428,2.247344,0.205040,0.000000,6.005109,-1.000000,0,0,0.376000,0.376000,0.000000,0.000000,0.376000
28.940000,Descend,0.051802,0.042494,-6.008928,0.248938,0.056614,-0.113821,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.636212,0.184925,0.201177,1.090032,0.117428,0.018382,0.867169,0.065164,1.420609,0.105179,0.869613,1.424497,1.142007,0.084608,1.090032,0.117428,2.232038,0.202036,0.000000,6.008928,-1.000000,0,0,0.392000,0.392000,0.000000,0.000000,0.392000
28.944000,Descend,0.051802,0.042494,-6.008928,0.248938,0.056614,-0.113821,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.627492,0.183986,0.201030,1.090032,0.117428,0.018382,0.867169,0.065164,1.413880,0.104693,0.869613,1.417751,1.136680,0.084223,1.090032,0.117428,2.226712,0.201651,0.000000,6.008928,-1.000000,0,0,0.396000,0.396000,0.000000,0.000000,0.396000
28.944000,Descend,0.056419,0.043488,-6.011508,0.282966,0.060416,-0.115779,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.623132,0.183516,0.200956,1.090032,0.117428,0.018382,0.862551,0.064169,1.383916,0.100999,0.864935,1.387597,1.112723,0.081269,1.090032,0.117428,2.218212,0.198697,0.000000,6.011508,-1.000000,0,0,0.396000,0.396000,0.000000,0.000000,0.396000
28.972000,Descend,0.056419,0.043488,-6.011508,0.282966,0.060416,-0.115779,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.675453,0.189152,0.201838,1.090032,0.117428,0.018382,0.862551,0.064169,1.422655,0.103736,0.864935,1.426432,1.144056,0.083483,1.090032,0.117428,2.234088,0.200911,0.000000,6.011508,-1.000000,0,0,0.420000,0.420000,0.004000,0.000000,0.424000
28.976000,Descend,0.064681,0.045051,-6.015519,0.337552,0.066139,-0.115220,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.666733,0.188213,0.201691,1.090032,0.117428,0.018382,0.854290,0.062607,1.370492,0.097791,0.856581,1.373976,1.102434,0.078736,1.090032,0.117428,2.192466,0.196163,0.000000,6.015519,-1.000000,0,0,0.428000,0.428000,0.000000,0.000000,0.428000
28.992000,Descend,0.064681,0.045051,-6.015519,0.337552,0.066139,-0.115220,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.692894,0.191031,0.202132,1.090032,0.117428,0.018382,0.854290,0.062607,1.388551,0.099022,0.856581,1.392077,1.117104,0.079736,1.090032,0.117428,2.207136,0.197164,0.000000,6.015519,-1.000000,0,0,0.444000,0.444000,0.000000,0.000000,0.444000
29.008000,Descend,0.074370,0.046729,-6.019440,0.395502,0.071889,-0.110972,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.710334,0.192910,0.202427,1.090032,0.117428,0.018382,0.844601,0.060928,1.348830,0.093990,0.846796,1.352101,1.085543,0.075725,1.090032,0.117428,2.175575,0.193153,0.000000,6.019440,-1.000000,0,0,0.460000,0.460000,0.000000,0.000000,0.460000
29.016000,Descend,0.074370,0.046729,-6.019440,0.395502,0.071889,-0.110972,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.692894,0.191031,0.202132,1.090032,0.117428,0.018382,0.844601,0.060928,1.337718,0.093261,0.846796,1.340965,1.076666,0.075143,1.090032,0.117428,2.167075,0.192571,0.000000,6.019440,-1.000000,0,0,0.460000,0.460000,0.000000,0.000000,0.460000
29.032000,Descend,0.081750,0.047912,-6.021996,0.435754,0.075675,-0.106546,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.837221,0.059746,1.327929,0.091060,0.839350,1.331047,1.069154,0.073404,1.090032,0.117428,2.159186,0.190832,0.000000,6.021996,-1.000000,0,0,0.484000,0.484000,0.000000,0.000000,0.484000
29.044000,Descend,0.094319,0.049786,-6.025640,0.498194,0.081268,-0.098175,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.824651,0.057871,1.268530,0.084991,0.826680,1.271374,1.021788,0.068559,1.090032,0.117428,2.111820,0.185987,0.000000,6.025640,-1.000000,0,0,0.496000,0.496000,0.000000,0.000000,0.496000
29.060000,Descend,0.103603,0.051101,-6.027898,0.540731,0.084934,-0.091633,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.815367,0.056557,1.227343,0.080927,0.817326,1.230008,0.989034,0.065321,1.090032,0.117428,2.079066,0.182749,0.000000,6.027898,-1.000000,0,0,0.512000,0.512000,0.000000,0.000000,0.512000
29.076000,Descend,0.113928,0.052420,-6.030046,0.584103,0.088518,-0.084526,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.805043,0.055238,1.184490,0.076920,0.806935,1.186985,0.954941,0.062128,1.090032,0.117428,2.044973,0.179555,0.000000,6.030046,-1.000000,0,0,0.528000,0.528000,0.000000,0.000000,0.528000
29.080000,Descend,0.113928,0.052420,-6.030046,0.584103,0.088518,-0.084526,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.805043,0.055238,1.184490,0.076920,0.806935,1.186985,0.954988,0.062131,1.090032,0.117428,2.045020,0.179558,0.000000,6.030046,-1.000000,0,0,0.532000,0.532000,0.000000,0.000000,0.532000
29.104000,Descend,0.130747,0.054499,-6.032988,0.649676,0.093659,-0.072988,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.788223,0.053158,1.118490,0.070985,0.790014,1.120740,0.902457,0.057400,1.090032,0.117428,1.992489,0.174827,0.000000,6.032988,-1.000000,0,0,0.556000,0.556000,0.000000,0.000000,0.556000
29.108000,Descend,0.130747,0.054499,-6.032988,0.649676,0.093659,-0.072988,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.788223,0.053158,1.118490,0.070985,0.790014,1.120740,0.902502,0.057403,1.090032,0.117428,1.992534,0.174830,0.000000,6.032988,-1.000000,0,0,0.560000,0.560000,0.000000,0.000000,0.560000
29.116000,Descend,0.130747,0.054499,-6.032988,0.649676,0.093659,-0.072988,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.788223,0.053158,1.118490,0.070985,0.790014,1.120740,0.902591,0.057408,1.090032,0.117428,1.992623,0.174836,0.000000,6.032988,-1.000000,0,0,0.568000,0.568000,0.000000,0.000000,0.568000
29.136000,Descend,0.163076,0.057994,-6.037040,0.759881,0.101312,-0.052370,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.755895,0.049664,1.003508,0.061750,0.757525,1.005406,0.810806,0.050033,1.090032,0.117428,1.900838,0.167461,0.000000,6.037040,-1.000000,0,0,0.588000,0.588000,0.000000,0.000000,0.588000
29.140000,Descend,0.163076,0.057994,-6.037040,0.759881,0.101312,-0.052370,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.755895,0.049664,1.003508,0.061750,0.757525,1.005406,0.810847,0.050035,1.090032,0.117428,1.900879,0.167463,0.000000,6.037040,-1.000000,0,0,0.592000,0.592000,0.000000,0.000000,0.592000
29.156000,Descend,0.184931,0.060151,-6.038947,0.825556,0.105193,-0.040092,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.734040,0.047507,0.932396,0.056683,0.735575,0.934118,0.754106,0.045991,1.090032,0.117428,1.844138,0.163419,0.000000,6.038947,-1.000000,0,0,0.608000,0.608000,0.000000,0.000000,0.608000
29.176000,Descend,0.200554,0.061587,-6.039998,0.868810,0.107467,-0.032263,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.718416,0.046070,0.884332,0.053541,0.719892,0.885952,0.715832,0.043488,1.090032,0.117428,1.805864,0.160915,0.000000,6.039998,-1.000000,0,0,0.628000,0.628000,0.000000,0.000000,0.628000
29.176000,Descend,0.200554,0.061587,-6.039998,0.868810,0.107467,-0.032263,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.718416,0.046070,0.884332,0.053541,0.719892,0.885952,0.715841,0.043488,1.090032,0.117428,1.805873,0.160916,0.000000,6.039998,-1.000000,0,0,0.628000,0.628000,0.000000,0.000000,0.628000
29.192000,Descend,0.200554,0.061587,-6.039998,0.868810,0.107467,-0.032263,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.718416,0.046070,0.884332,0.053541,0.719892,0.885952,0.715982,0.043497,1.090032,0.117428,1.806015,0.160925,0.000000,6.039998,-1.000000,0,0,0.644000,0.644000,0.000000,0.000000,0.644000
29.208000,Descend,0.225564,0.063710,-6.041249,0.932750,0.110293,-0.020878,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.693407,0.043947,0.811368,0.049299,0.694798,0.812865,0.657741,0.040103,1.090032,0.117428,1.747773,0.157531,0.000000,6.041249,-1.000000,0,0,0.660000,0.660000,0.000000,0.000000,0.660000
29.208000,Descend,0.225564,0.063710,-6.041249,0.932750,0.110293,-0.020878,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.693407,0.043947,0.811368,0.049299,0.694798,0.812865,0.657749,0.040103,1.090032,0.117428,1.747781,0.157531,0.000000,6.041249,-1.000000,0,0,0.660000,0.660000,0.000000,0.000000,0.660000
29.220000,Descend,0.243107,0.065126,-6.041891,0.974275,0.111803,-0.013744,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.675864,0.042531,0.762682,0.046750,0.677201,0.764113,0.618891,0.038064,1.090032,0.117428,1.708923,0.155492,0.000000,6.041891,-1.000000,0,0,0.672000,0.672000,0.000000,0.000000,0.672000
29.236000,Descend,0.271075,0.067223,-6.042502,1.034991,0.113243,-0.004009,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.647896,0.040435,0.689176,0.043573,0.649156,0.690552,0.560197,0.035523,1.090032,0.117428,1.650229,0.152950,0.000000,6.042502,-1.000000,0,0,0.688000,0.688000,0.000000,0.000000,0.688000
29.240000,Descend,0.271075,0.067223,-6.042502,1.034991,0.113243,-0.004009,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.647896,0.040435,0.689176,0.043573,0.649156,0.690552,0.560225,0.035523,1.090032,0.117428,1.650257,0.152950,0.000000,6.042502,-1.000000,0,0,0.692000,0.692000,0.000000,0.000000,0.692000
29.256000,Descend,0.290379,0.068630,-6.042765,1.073879,0.113973,0.001804,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.628592,0.039028,0.640707,0.041619,0.629803,0.642058,0.521552,0.033959,1.090032,0.117428,1.611584,0.151387,0.000000,6.042765,-1.000000,0,0,0.708000,0.708000,0.000000,0.000000,0.708000
29.272000,Descend,0.290379,0.068630,-6.042765,1.073879,0.113973,0.001804,0.986502,0.118363,0.171103,0.918971,0.107657,0.189082,1.736495,0.195728,0.202868,1.090032,0.117428,0.018382,0.628592,0.039028,0.640707,0.041619,0.629803,0.642058,0.521629,0.033959,1.090032,0.117428,1.611661,0.151387,0.000000,6.042765,-1.000000,0,0,0.720000,0.720000,0.004000,0.000000,0.724000
