1782297287,-0.06494,-0.07671,0.28005,0.99769,-0.01199,0.01009,0.06612,-0.14853,-0.20047,0.56236,
1782297287,-0.06924,-0.08284,0.29819,0.99773,-0.00820,0.01059,0.06606,-0.15932,-0.20035,0.58370,
1782297287,-0.07346,-0.08853,0.31538,0.99779,-0.00493,0.01055,0.06546,-0.16643,-0.20125,0.60389,
1782297287,-0.07870,-0.09455,0.33446,0.99787,-0.00188,0.00980,0.06450,-0.16915,-0.18137,0.60582,
1782297287,-0.08370,-0.09987,0.35245,0.99796,-0.00021,0.00915,0.06320,-0.17733,-0.18124,0.60459,
1782297287,-0.09058,-0.10665,0.37528,0.99812,0.00009,0.00895,0.06057,-0.19072,-0.17271,0.60809,
1782297287,-0.09752,-0.11293,0.39906,0.99830,-0.00089,0.00912,0.05759,-0.19408,-0.15756,0.58790,
1782297287,-0.10379,-0.11842,0.41815,0.99845,-0.00223,0.00846,0.05492,-0.19544,-0.17212,0.56639,
1782297287,-0.10976,-0.12358,0.43555,0.99859,-0.00354,0.00714,0.05250,-0.19632,-0.15805,0.54061,
1782297287,-0.11616,-0.12917,0.45289,0.99872,-0.00515,0.00564,0.04992,-0.20732,-0.18904,0.51771,
1782297287,-0.12328,-0.13693,0.47227,0.99889,-0.00610,0.00373,0.04651,-0.21062,-0.21601,0.48429,
1782297287,-0.13075,-0.14485,0.48932,0.99905,-0.00515,0.00227,0.04332,-0.21555,-0.22761,0.45219,
1782297287,-0.13793,-0.15330,0.50457,0.99918,-0.00314,0.00157,0.04040,-0.21205,-0.26285,0.42666,
1782297287,-0.14410,-0.16227,0.51879,0.99927,-0.00004,0.00218,0.03806,-0.20698,-0.27484,0.40311,
1782297287,-0.14842,-0.17209,0.53338,0.99933,0.00303,0.00405,0.03625,-0.20232,-0.31164,0.39458,
1782297287,-0.15597,-0.18500,0.54877,0.99935,0.00792,0.00693,0.03442,-0.19372,-0.32748,0.36843,
1782297287,-0.15998,-0.19696,0.56358,0.99929,0.01316,0.01012,0.03388,-0.19755,-0.31188,0.35416,
1782297287,-0.16673,-0.20795,0.57557,0.99919,0.01747,0.01284,0.03387,-0.19347,-0.32846,0.33300,
1782297287,-0.17160,-0.21905,0.58651,0.99910,0.01966,0.01496,0.03449,-0.18921,-0.35426,0.31358,
1782297288,-0.17814,-0.23403,0.59955,0.99899,0.02149,0.01621,0.03589,-0.20158,-0.36136,0.28584,
1782297288,-0.18334,-0.24652,0.61008,0.99890,0.02275,0.01576,0.03781,-0.21212,-0.35680,0.26330,
1782297288,-0.18942,-0.26089,0.62072,0.99878,0.02454,0.01306,0.04072,-0.21362,-0.37004,0.22459,
1782297288,-0.18867,-0.27118,0.62938,0.99870,0.02575,0.01093,0.04252,-0.21422,-0.37271,0.21349,
1782297288,-0.19060,-0.29127,0.64289,0.99848,0.02872,0.00443,0.04674,-0.21441,-0.39247,0.16855,
1782297288,-0.19491,-0.30076,0.64697,0.99831,0.03079,0.00032,0.04926,-0.21788,-0.39413,0.14775,
1782297288,-0.20108,-0.31386,0.65146,0.99798,0.03472,-0.00552,0.05292,-0.21970,-0.40070,0.10993,
1782297288,-0.20650,-0.32410,0.65405,0.99764,0.03866,-0.01000,0.05591,-0.22354,-0.40064,0.08490,
1782297288,-0.21297,-0.33737,0.65655,0.99711,0.04458,-0.01517,0.05969,-0.22945,-0.40024,0.04725,
1782297288,-0.22734,-0.36396,0.65875,0.99575,0.05665,-0.02451,0.06837,-0.22805,-0.37866,0.00236,
1782297288,-0.25695,-0.41207,0.65370,0.99403,0.05674,-0.03479,0.08650,-0.22335,-0.34656,-0.07515,
1782297288,-0.27478,-0.44707,0.64712,0.99417,0.04003,-0.02675,0.09644,-0.21781,-0.32212,-0.09158,
1782297288,-0.28045,-0.45778,0.64449,0.99421,0.03500,-0.02234,0.09906,-0.21061,-0.32295,-0.09993,
1782297288,-0.28701,-0.46844,0.64130,0.99418,0.03060,-0.01771,0.10178,-0.20877,-0.31428,-0.09994,
1782297288,-0.28938,-0.48043,0.63970,0.99408,0.02731,-0.01265,0.10437,-0.20068,-0.31164,-0.10001,
1782297288,-0.29535,-0.49261,0.63622,0.99390,0.02473,-0.00769,0.10723,-0.18903,-0.32017,-0.10840,
1782297288,-0.30058,-0.50245,0.63308,0.99372,0.02318,-0.00417,0.10935,-0.18161,-0.32906,-0.10748,
1782297288,-0.30510,-0.51339,0.63013,0.99352,0.02228,-0.00061,0.11146,-0.17579,-0.32935,-0.10114,
1782297288,-0.30927,-0.52402,0.62755,0.99333,0.02207,0.00275,0.11318,-0.16991,-0.32858,-0.08958,
1782297288,-0.31516,-0.53852,0.62430,0.99310,0.02223,0.00741,0.11494,-0.15425,-0.33568,-0.07811,
1782297288,-0.31621,-0.55024,0.62318,0.99298,0.02187,0.01086,0.11574,-0.14020,-0.34251,-0.05581,
1782297288,-0.31947,-0.56213,0.62199,0.99293,0.02037,0.01409,0.11606,-0.12760,-0.35227,-0.03152,
1782297288,-0.31664,-0.57614,0.62286,0.99297,0.01806,0.01761,0.11569,-0.11606,-0.35768,0.00508,
1782297288,-0.31601,-0.58522,0.62342,0.99303,0.01645,0.01951,0.11509,-0.10940,-0.36960,0.02302,
1782297289,-0.31211,-0.59943,0.62501,0.99317,0.01473,0.02222,0.11356,-0.09771,-0.38639,0.05264,
1782297289,-0.31282,-0.61265,0.62723,0.99333,0.01402,0.02374,0.11198,-0.09515,-0.40159,0.07558,
1782297289,-0.31455,-0.62506,0.62954,0.99347,0.01481,0.02453,0.11043,-0.09111,-0.42030,0.07678,
1782297289,-0.31605,-0.63613,0.63160,0.99359,0.01644,0.02487,0.10905,-0.09187,-0.43108,0.08278,
1782297289,-0.31844,-0.65112,0.63472,0.99375,0.01918,0.02478,0.10716,-0.09224,-0.43450,0.09696,
1782297289,-0.32107,-0.66464,0.63791,0.99390,0.02143,0.02404,0.10546,-0.09382,-0.43774,0.10635,
1782297289,-0.32430,-0.67991,0.64174,0.99410,0.02297,0.02248,0.10358,-0.09308,-0.44759,0.11544,
1782297289,-0.32788,-0.69772,0.64618,0.99432,0.02448,0.01970,0.10174,-0.08705,-0.46072,0.10754,
1782297289,-0.33078,-0.71207,0.64944,0.99444,0.02627,0.01697,0.10058,-0.09269,-0.46149,0.10227,
1782297289,-0.33420,-0.72763,0.65269,0.99453,0.02887,0.01387,0.09944,-0.09437,-0.47197,0.08949,
1782297289,-0.33741,-0.74249,0.65531,0.99458,0.03151,0.01056,0.09857,-0.09124,-0.48011,0.07900,
1782297289,-0.34092,-0.75997,0.65835,0.99460,0.03388,0.00661,0.09785,-0.09440,-0.48149,0.08779,
1782297289,-0.34366,-0.77339,0.66079,0.99461,0.03535,0.00349,0.09739,-0.09193,-0.48404,0.08634,
1782297289,-0.34739,-0.79224,0.66415,0.99460,0.03762,-0.00039,0.09676,-0.09252,-0.48261,0.08247,
1782297289,-0.35050,-0.80756,0.66673,0.99454,0.04027,-0.00283,0.09621,-0.09500,-0.48057,0.07754,
1782297289,-0.35369,-0.82293,0.66882,0.99445,0.04362,-0.00467,0.09566,-0.09032,-0.49363,0.05143,
1782297289,-0.35704,-0.83923,0.67035,0.99432,0.04752,-0.00626,0.09507,-0.09737,-0.48936,0.04359,
1782297289,-0.36032,-0.85474,0.67149,0.99420,0.05090,-0.00746,0.09442,-0.09767,-0.49580,0.02269,
1782297289,-0.36389,-0.87284,0.67178,0.99406,0.05446,-0.00875,0.09387,-0.09408,-0.49882,-0.00096,
1782297289,-0.36752,-0.88977,0.67170,0.99394,0.05720,-0.00968,0.09338,-0.10054,-0.49419,-0.01023,
1782297289,-0.37147,-0.90796,0.67099,0.99383,0.05945,-0.01036,0.09301,-0.10207,-0.49216,-0.02676,
1782297289,-0.37449,-0.92256,0.67007,0.99378,0.06023,-0.01057,0.09302,-0.09956,-0.48935,-0.03617,
1782297289,-0.37817,-0.94005,0.66860,0.99377,0.06019,-0.01023,0.09328,-0.09677,-0.48833,-0.04536,
1782297289,-0.38125,-0.95503,0.66719,0.99381,0.05921,-0.00930,0.09351,-0.09565,-0.48793,-0.04775,
1782297289,-0.38454,-0.97160,0.66554,0.99389,0.05762,-0.00733,0.09382,-0.09082,-0.48805,-0.05139,
1782297289,-0.38729,-0.98671,0.66373,0.99396,0.05640,-0.00487,0.09402,-0.08776,-0.49240,-0.06705,
1782297289,-0.39094,-1.00407,0.66139,0.99398,0.05565,-0.00149,0.09434,-0.09268,-0.48408,-0.06205,
1782297289,-0.39444,-1.01938,0.65958,0.99396,0.05521,0.00142,0.09486,-0.09077,-0.47497,-0.05762,
1782297289,-0.39804,-1.03625,0.65742,0.99387,0.05493,0.00422,0.09581,-0.08755,-0.47184,-0.06439,
1782297289,-0.40155,-1.05212,0.65514,0.99375,0.05493,0.00620,0.09699,-0.08883,-0.47023,-0.07569,
1782297290,-0.40505,-1.06730,0.65261,0.99360,0.05507,0.00759,0.09838,-0.08782,-0.46658,-0.08120,
1782297290,-0.40820,-1.08237,0.64992,0.99348,0.05446,0.00837,0.09982,-0.08066,-0.46306,-0.08531,
1782297290,-0.41109,-1.09830,0.64690,0.99337,0.05296,0.00874,0.10163,-0.06523,-0.45668,-0.09080,
1782297290,-0.41374,-1.11261,0.64403,0.99327,0.05135,0.00934,0.10340,-0.05546,-0.44458,-0.09358,
1782297290,-0.41626,-1.12670,0.64115,0.99315,0.04982,0.01038,0.10514,-0.05044,-0.41962,-0.08717,
1782297290,-0.41872,-1.14157,0.63814,0.99305,0.04739,0.01243,0.10706,-0.03616,-0.39259,-0.08486,
1782297290,-0.42009,-1.15372,0.63532,0.99298,0.04421,0.01456,0.10871,-0.02602,-0.38149,-0.09806,
1782297290,-0.42154,-1.16541,0.63221,0.99297,0.04022,0.01677,0.11004,-0.02584,-0.36681,-0.10953,
1782297290,-0.42361,-1.17850,0.62826,0.99305,0.03372,0.01885,0.11115,-0.03200,-0.34966,-0.11358,
1782297290,-0.42574,-1.19004,0.62446,0.99316,0.02590,0.01937,0.11222,-0.02581,-0.35124,-0.12492,
1782297290,-0.42778,-1.20014,0.62089,0.99323,0.01845,0.01866,0.11320,-0.02341,-0.35576,-0.13648,
1782297290,-0.43064,-1.21323,0.61609,0.99328,0.00970,0.01670,0.11409,-0.03345,-0.33934,-0.13097,
1782297290,-0.43300,-1.22448,0.61183,0.99332,0.00385,0.01430,0.11446,-0.03435,-0.34004,-0.12968,
1782297290,-0.43598,-1.24665,0.60365,0.99350,0.00000,0.00832,0.11353,-0.03002,-0.37424,-0.13859,
1782297290,-0.43851,-1.25932,0.59932,0.99369,0.00132,0.00420,0.11208,-0.03623,-0.38371,-0.12889,
1782297290,-0.44142,-1.27225,0.59533,0.99392,0.00389,-0.00049,0.11001,-0.03498,-0.39593,-0.12669,
1782297290,-0.44353,-1.28429,0.59170,0.99414,0.00648,-0.00498,0.10775,-0.03570,-0.40236,-0.12034,
1782297290,-0.44619,-1.29870,0.58777,0.99443,0.00899,-0.00994,0.10455,-0.03003,-0.41747,-0.11985,
1782297290,-0.45206,-1.34244,0.57641,0.99559,0.01016,-0.01853,0.09142,-0.01769,-0.42664,-0.10528,
1782297290,-0.45495,-1.35849,0.57289,0.99615,0.00825,-0.01859,0.08530,-0.00948,-0.44332,-0.10173,
1782297290,-0.45706,-1.37316,0.57035,0.99667,0.00581,-0.01745,0.07948,-0.00655,-0.45878,-0.08971,
1782297290,-0.46025,-1.38642,0.56840,0.99712,0.00397,-0.01538,0.07418,-0.00216,-0.46876,-0.08530,
1782297290,-0.46371,-1.40055,0.56644,0.99757,0.00312,-0.01213,0.06855,-0.00160,-0.48049,-0.08342,
1782297290,-0.46645,-1.43466,0.56188,0.99841,0.00432,-0.00243,0.05620,0.00594,-0.51885,-0.07985,
1782297290,-0.47051,-1.44982,0.56000,0.99866,0.00602,0.00189,0.05143,-0.00028,-0.54119,-0.08009,
1782297291,-0.47473,-1.48932,0.55492,0.99899,0.01320,0.01112,0.04149,-0.00233,-0.57213,-0.08441,
1782297291,-0.47876,-1.52537,0.55075,0.99909,0.01850,0.01641,0.03474,-0.01123,-0.60387,-0.07970,
1782297291,-0.48217,-1.54943,0.54790,0.99914,0.02053,0.01869,0.03073,-0.02496,-0.61732,-0.08023,
1782297291,-0.48842,-1.58801,0.54382,0.99925,0.02188,0.02087,0.02431,-0.04838,-0.67714,-0.08233,
1782297291,-0.49481,-1.63543,0.53872,0.99929,0.02523,0.02170,0.01762,-0.06792,-0.74344,-0.08027,
1782297291,-0.50134,-1.67132,0.53575,0.99920,0.03093,0.02188,0.01318,-0.08210,-0.80287,-0.06839,
1782297291,-0.50949,-1.71704,0.53332,0.99894,0.04012,0.02104,0.00810,-0.10328,-0.85911,-0.05263,
1782297291,-0.51841,-1.77804,0.52978,0.99866,0.04866,0.01723,0.00243,-0.12059,-0.98690,-0.06864,
1782297291,-0.53337,-1.88418,0.52199,0.99865,0.05122,0.00822,-0.00305,-0.13660,-1.07567,-0.08990,
1782297291,-0.54391,-1.95618,0.51685,0.99853,0.05405,0.00262,-0.00410,-0.13494,-1.12795,-0.07979,
1782297291,-0.55309,-2.03351,0.51094,0.99812,0.06113,-0.00358,-0.00342,-0.12749,-1.17466,-0.10055,
1782297291,-0.56547,-2.15817,0.50029,0.99694,0.07584,-0.01862,0.00258,-0.11985,-1.22395,-0.09438,
1782297291,-0.56751,-2.19931,0.49829,0.99622,0.08312,-0.02478,0.00515,-0.11099,-1.22995,-0.08438,
1782297291,-0.57239,-2.28320,0.49436,0.99439,0.09844,-0.03721,0.01029,-0.10313,-1.24869,-0.05139,
1782297291,-0.57295,-2.31816,0.49339,0.99362,0.10418,-0.04138,0.01218,-0.10176,-1.23453,-0.04280,
1782297291,-0.57387,-2.35790,0.49261,0.99293,0.10903,-0.04494,0.01379,-0.10732,-1.22490,-0.02297,
1782297291,-0.57924,-2.44525,0.49180,0.99232,0.11288,-0.04822,0.01551,-0.11156,-1.21857,-0.01093,
1782297292,-0.58045,-2.47766,0.49158,0.99244,0.11173,-0.04831,0.01582,-0.11403,-1.21365,-0.01198,
1782297292,-0.58250,-2.51918,0.49114,0.99280,0.10871,-0.04767,0.01625,-0.11752,-1.21758,-0.01805,
1782297292,-0.58713,-2.60204,0.48881,0.99355,0.10242,-0.04523,0.01771,-0.11901,-1.23826,-0.05678,
1782297292,-0.58991,-2.64715,0.48633,0.99376,0.10068,-0.04404,0.01919,-0.12039,-1.25359,-0.07629,
1782297292,-0.59190,-2.69150,0.48334,0.99382,0.10021,-0.04283,0.02110,-0.12122,-1.26377,-0.08966,
1782297292,-0.59427,-2.72628,0.48081,0.99382,0.10024,-0.04184,0.02271,-0.12373,-1.27448,-0.09147,
1782297292,-0.59539,-2.77605,0.47711,0.99380,0.10057,-0.03996,0.02534,-0.12267,-1.28270,-0.09536,
1782297292,-0.59894,-2.81284,0.47442,0.99379,0.10082,-0.03830,0.02741,-0.12600,-1.28975,-0.09240,
1782297292,-0.60256,-2.86364,0.47096,0.99375,0.10140,-0.03554,0.03014,-0.12722,-1.29057,-0.08229,
1782297292,-0.60578,-2.91185,0.46813,0.99374,0.10179,-0.03234,0.03270,-0.12658,-1.29492,-0.06891,
1782297292,-0.60846,-2.95253,0.46611,0.99374,0.10204,-0.02924,0.03496,-0.12413,-1.29335,-0.06002,
1782297292,-0.61202,-2.98992,0.46442,0.99371,0.10228,-0.02615,0.03732,-0.12173,-1.29371,-0.05767,
1782297292,-0.61882,-3.07822,0.46054,0.99353,0.10293,-0.01927,0.04387,-0.11632,-1.28686,-0.06152,
1782297292,-0.62134,-3.12392,0.45809,0.99345,0.10265,-0.01622,0.04752,-0.10757,-1.30655,-0.07712,
1782297292,-0.61292,-3.21624,0.45179,0.99339,0.10052,-0.01079,0.05437,-0.08309,-1.32242,-0.10342,
1782297292,-0.61585,-3.35918,0.43842,0.99325,0.09680,-0.00367,0.06379,-0.06841,-1.34426,-0.13451,
1782297292,-0.61602,-3.39003,0.43529,0.99323,0.09578,-0.00215,0.06575,-0.06252,-1.35152,-0.13773,
1782297292,-0.61501,-3.49201,0.42521,0.99313,0.09188,0.00300,0.07242,-0.04564,-1.35550,-0.12569,
1782297292,-0.61087,-3.52349,0.42223,0.99306,0.09095,0.00489,0.07440,-0.03403,-1.36002,-0.12429,
1782297292,-0.60347,-3.57757,0.41719,0.99292,0.08937,0.00845,0.07786,-0.01674,-1.36341,-0.10817,
1782297292,-0.60222,-3.66423,0.41099,0.99254,0.08769,0.01456,0.08344,-0.00580,-1.36033,-0.07943,
1782297292,-0.59815,-3.70686,0.40806,0.99227,0.08747,0.01722,0.08635,0.00515,-1.35732,-0.07091,
1782297293,-0.59618,-3.80788,0.40277,0.99165,0.08607,0.02107,0.09370,0.01014,-1.33494,-0.02781,
1782297293,-0.59540,-3.88522,0.40107,0.99140,0.08329,0.02228,0.09846,0.01592,-1.35761,-0.01675,
1782297293,-0.59460,-3.93944,0.40004,0.99126,0.08199,0.02286,0.10077,0.01978,-1.37561,-0.01278,
1782297293,-0.59403,-3.97615,0.39930,0.99112,0.08214,0.02304,0.10198,0.02330,-1.38644,-0.01450,
1782297293,-0.59316,-4.02308,0.39869,0.99090,0.08334,0.02308,0.10316,0.02768,-1.40160,-0.01516,
1782297293,-0.59221,-4.07657,0.39666,0.99066,0.08514,0.02304,0.10401,0.03005,-1.42019,-0.02310,
1782297293,-0.59155,-4.11080,0.39507,0.99053,0.08636,0.02306,0.10420,0.02956,-1.43360,-0.02782,
1782297293,-0.59032,-4.16940,0.39324,0.99037,0.08807,0.02305,0.10431,0.03573,-1.45794,-0.03802,
1782297293,-0.58911,-4.21541,0.39186,0.99027,0.08918,0.02275,0.10438,0.04084,-1.47210,-0.04253,
1782297293,-0.58785,-4.26104,0.39038,0.99011,0.09088,0.02226,0.10458,0.04038,-1.47213,-0.04566,
1782297293,-0.58609,-4.32634,0.38718,0.98971,0.09451,0.02132,0.10527,0.04526,-1.48133,-0.05463,
1782297293,-0.58472,-4.36848,0.38543,0.98942,0.09701,0.02078,0.10581,0.04930,-1.49256,-0.06061,
1782297293,-0.58303,-4.41778,0.38319,0.98915,0.09924,0.02029,0.10645,0.05518,-1.50580,-0.06826,
1782297293,-0.58113,-4.46719,0.38086,0.98896,0.10054,0.02002,0.10702,0.06177,-1.51971,-0.07469,
1782297293,-0.57900,-4.51825,0.37810,0.98886,0.10092,0.02022,0.10754,0.07227,-1.53985,-0.08343,
1782297293,-0.57585,-4.58631,0.37346,0.98876,0.10109,0.02108,0.10809,0.08622,-1.57249,-0.10076,
1782297293,-0.57382,-4.62322,0.37063,0.98867,0.10151,0.02185,0.10837,0.09145,-1.58967,-0.10878,
1782297293,-0.57019,-4.68424,0.36599,0.98842,0.10333,0.02325,0.10870,0.10039,-1.61714,-0.12878,
1782297293,-0.56678,-4.73738,0.36142,0.98808,0.10575,0.02428,0.10917,0.10852,-1.63845,-0.14221,
1782297293,-0.56377,-4.78194,0.35750,0.98776,0.10802,0.02486,0.10971,0.11351,-1.65110,-0.14657,
1782297293,-0.55952,-4.84317,0.35158,0.98735,0.11079,0.02529,0.11053,0.11688,-1.67079,-0.14982,
1782297293,-0.55599,-4.89389,0.34686,0.98705,0.11286,0.02558,0.11107,0.11690,-1.69194,-0.15247,
1782297293,-0.55277,-4.94299,0.34195,0.98680,0.11459,0.02590,0.11149,0.11176,-1.70411,-0.14687,
1782297293,-0.54911,-5.00018,0.33704,0.98643,0.11697,0.02650,0.11208,0.10869,-1.70812,-0.13805,
1782297293,-0.54514,-5.06361,0.33161,0.98592,0.12007,0.02750,0.11311,0.10855,-1.71457,-0.13081,
1782297293,-0.54177,-5.11618,0.32758,0.98545,0.12253,0.02871,0.11422,0.11218,-1.72199,-0.12491,
1782297293,-0.53817,-5.16986,0.32339,0.98499,0.12453,0.03012,0.11569,0.11662,-1.73731,-0.12319,
1782297293,-0.52950,-5.29744,0.31335,0.98397,0.12728,0.03371,0.12027,0.12083,-1.76300,-0.12364,
1782297294,-0.52124,-5.41615,0.30397,0.98281,0.12934,0.03761,0.12625,0.12736,-1.79078,-0.13425,
1782297294,-0.51775,-5.46447,0.29987,0.98232,0.12987,0.03939,0.12899,0.12964,-1.80604,-0.13696,
1782297294,-0.51330,-5.52776,0.29426,0.98167,0.13018,0.04165,0.13280,0.13389,-1.82263,-0.13345,
1782297294,-0.50864,-5.58689,0.28946,0.98100,0.13060,0.04336,0.13673,0.13871,-1.83656,-0.13582,
1782297294,-0.50339,-5.64832,0.28439,0.98024,0.13112,0.04461,0.14120,0.14696,-1.84984,-0.14029,
1782297294,-0.49780,-5.70882,0.27934,0.97950,0.13130,0.04499,0.14599,0.15416,-1.86099,-0.14041,
1782297294,-0.49159,-5.77819,0.27394,0.97867,0.13104,0.04440,0.15188,0.16309,-1.87053,-0.14140,
1782297294,-0.48611,-5.83168,0.26937,0.97806,0.13036,0.04330,0.15663,0.16790,-1.87815,-0.14040,
1782297294,-0.47885,-5.89829,0.26433,0.97731,0.12937,0.04142,0.16253,0.17221,-1.87980,-0.13676,
1782297294,-0.47245,-5.96834,0.25935,0.97648,0.12849,0.03896,0.16867,0.17031,-1.88020,-0.13080,
1782297294,-0.46690,-6.02979,0.25512,0.97577,0.12785,0.03681,0.17370,0.17170,-1.88990,-0.12997,
1782297294,-0.46109,-6.09249,0.25072,0.97513,0.12668,0.03474,0.17852,0.18006,-1.90932,-0.13628,
1782297294,-0.45201,-6.15332,0.24603,0.97463,0.12493,0.03287,0.18277,0.18864,-1.92321,-0.13509,
1782297294,-0.44384,-6.23015,0.24021,0.97401,0.12226,0.03035,0.18824,0.19539,-1.92810,-0.12430,
1782297294,-0.43759,-6.29086,0.23601,0.97340,0.12047,0.02830,0.19282,0.20287,-1.93194,-0.12077,
1782297294,-0.42822,-6.35761,0.23072,0.97260,0.11914,0.02625,0.19790,0.21716,-1.94454,-0.12653,
1782297294,-0.42106,-6.41762,0.22571,0.97174,0.11857,0.02456,0.20264,0.23041,-1.95827,-0.13442,
1782297294,-0.41383,-6.47727,0.22061,0.97080,0.11827,0.02280,0.20744,0.24298,-1.96907,-0.13752,
1782297294,-0.40260,-6.56522,0.21332,0.96949,0.11720,0.01975,0.21441,0.26171,-1.98639,-0.14598,
1782297294,-0.39188,-6.62388,0.20557,0.96871,0.11589,0.01752,0.21876,0.27240,-1.99306,-0.15344,
1782297294,-0.38407,-6.67777,0.19972,0.96810,0.11444,0.01548,0.22238,0.27528,-1.99866,-0.15675,
1782297294,-0.37436,-6.74598,0.19256,0.96750,0.11253,0.01303,0.22607,0.27690,-1.99715,-0.15978,
1782297294,-0.36621,-6.80327,0.18633,0.96720,0.11072,0.01102,0.22835,0.27805,-1.99729,-0.16004,
1782297294,-0.35607,-6.87233,0.18051,0.96707,0.10835,0.00865,0.23015,0.27610,-1.98395,-0.15561,
1782297294,-0.34362,-6.95517,0.17384,0.96722,0.10477,0.00636,0.23125,0.27127,-1.97476,-0.14518,
1782297294,-0.33369,-7.02153,0.16884,0.96763,0.10139,0.00515,0.23105,0.26470,-1.96376,-0.13033,
1782297294,-0.31996,-7.09291,0.16349,0.96825,0.09787,0.00454,0.23000,0.26295,-1.95159,-0.11437,
1782297294,-0.30905,-7.16192,0.15807,0.96895,0.09494,0.00486,0.22826,0.26130,-1.95231,-0.10431,
1782297294,-0.30183,-7.21526,0.15505,0.96951,0.09347,0.00553,0.22646,0.25748,-1.95382,-0.09588,
1782297295,-0.29289,-7.27774,0.15189,0.97016,0.09276,0.00682,0.22392,0.25429,-1.96019,-0.08860,
1782297295,-0.28391,-7.34360,0.14882,0.97080,0.09319,0.00842,0.22089,0.25148,-1.97355,-0.08039,
1782297295,-0.27700,-7.39520,0.14662,0.97128,0.09395,0.00969,0.21838,0.24918,-1.98169,-0.07092,
1782297295,-0.26925,-7.45208,0.14294,0.97178,0.09503,0.01083,0.21565,0.24751,-1.98233,-0.05498,
1782297295,-0.26108,-7.51637,0.14019,0.97229,0.09616,0.01172,0.21277,0.24876,-1.99118,-0.02487,
1782297295,-0.25243,-7.58541,0.13915,0.97285,0.09668,0.01213,0.20994,0.24523,-1.99579,0.02422,
1782297295,-0.24096,-7.67382,0.14182,0.97359,0.09564,0.01145,0.20699,0.24218,-1.97008,0.10643,
1782297295,-0.22757,-7.77843,0.14967,0.97481,0.08923,0.00982,0.20419,0.23534,-1.95799,0.21301,
1782297295,-0.21131,-7.91552,0.16764,0.97713,0.07402,0.00673,0.19924,0.22937,-1.98974,0.29557,
1782297295,-0.20194,-7.98952,0.17829,0.97836,0.06632,0.00392,0.19595,0.23250,-2.00348,0.30414,
1782297295,-0.19419,-8.05465,0.18742,0.97933,0.06015,-0.00008,0.19314,0.23947,-2.01776,0.30513,
